pathECMWF,leadTime,year,month,day
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-16.npy,36,2020,6,16
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,36,2019,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,30,2010,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,13,2018,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,9,2019,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,7,2015,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,27,2011,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,16,2014,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,25,2012,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,8,2020,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,45,2010,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,41,2014,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,30,2019,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,34,2021,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,12,2014,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,28,2015,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,39,2021,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,19,2020,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,27,2013,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,36,2016,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,7,2011,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,8,2015,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,25,2013,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,14,2013,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,29,2020,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,34,2010,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,25,2012,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,19,2021,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,22,2014,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,20,2015,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,37,2013,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,7,2010,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,16,2017,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,26,2017,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,9,2010,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,23,2014,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,35,2019,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,21,2011,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,7,2014,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,17,2015,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,22,2016,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,7,2017,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,40,2019,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,34,2010,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,10,2018,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,41,2020,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,14,2012,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,24,2018,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,38,2016,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,43,2018,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,33,2014,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,32,2018,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,39,2012,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,22,2010,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,37,2015,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,30,2016,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,19,2016,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,39,2021,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,24,2011,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,38,2017,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,38,2021,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,21,2014,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,23,2017,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,24,2015,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,15,2014,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,45,2021,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,36,2013,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,27,2018,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,12,2012,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,11,2011,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,20,2014,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,40,2015,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,43,2021,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,22,2015,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,18,2010,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,7,2010,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,44,2020,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,45,2018,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,36,2013,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,34,2011,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,10,2020,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,34,2011,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,14,2016,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,8,2015,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,43,2021,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,32,2020,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-16.npy,46,2020,6,16
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,38,2019,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,21,2017,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,19,2018,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,17,2020,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,18,2018,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,13,2018,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,46,2020,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,12,2013,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,15,2012,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-16.npy,24,2015,6,16
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,34,2011,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,35,2016,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,15,2015,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,16,2017,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,40,2016,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,11,2017,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,14,2018,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,18,2014,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,46,2010,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,34,2010,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,21,2014,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,11,2017,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,39,2020,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,20,2014,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,34,2017,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,11,2020,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,38,2020,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,10,2010,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,19,2016,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,12,2015,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,40,2014,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,9,2012,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,29,2016,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,27,2013,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,43,2012,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,18,2013,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,13,2011,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,42,2016,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,33,2016,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,42,2014,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,23,2015,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,29,2017,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,10,2021,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,27,2018,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,37,2020,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,38,2012,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,30,2011,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,13,2020,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,19,2011,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,43,2011,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,9,2012,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,25,2015,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,10,2011,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,24,2014,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,30,2011,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,29,2010,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,22,2010,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,41,2011,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,29,2021,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,18,2013,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,10,2011,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,21,2014,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,43,2010,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,46,2011,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,19,2021,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,18,2010,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,7,2021,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,24,2015,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-15.npy,26,2011,8,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,20,2013,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,8,2018,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,30,2021,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,38,2015,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,24,2011,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,35,2021,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,25,2012,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,7,2011,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,36,2012,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,40,2010,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,8,2011,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,44,2019,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,14,2014,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,17,2017,7,21
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,17,2010,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,24,2019,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-15.npy,21,2020,9,15
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,7,2016,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,14,2017,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,39,2012,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,7,2010,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,7,2017,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,42,2021,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,25,2014,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,35,2021,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,40,2019,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,45,2018,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,8,2017,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,26,2017,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,39,2010,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,13,2019,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-20.npy,19,2019,6,20
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,23,2015,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-02.npy,21,2021,6,2
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,20,2019,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-01.npy,36,2010,8,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,14,2020,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,39,2018,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,17,2014,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,35,2020,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-04.npy,9,2020,8,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,7,2011,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,8,2012,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,40,2014,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-30.npy,41,2016,6,30
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,36,2015,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-13.npy,34,2015,6,13
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-01.npy,28,2017,9,1
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,20,2017,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,20,2014,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,26,2020,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,26,2020,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,15,2010,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,37,2018,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-27.npy,35,2021,6,27
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,31,2016,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-19.npy,37,2012,9,19
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,22,2010,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,15,2020,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,15,2014,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-22.npy,31,2019,8,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-11.npy,31,2020,7,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,21,2012,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,20,2021,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-06.npy,30,2015,6,6
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,32,2017,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,9,2011,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,18,2020,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,12,2021,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,32,2018,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,7,2011,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-05.npy,27,2020,9,5
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-08.npy,46,2019,8,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-23.npy,11,2016,6,23
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,12,2011,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,14,2019,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,45,2013,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,24,2016,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-12.npy,42,2018,9,12
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,36,2012,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-04.npy,7,2013,7,4
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,11,2020,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,33,2010,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,20,2010,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-29.npy,11,2012,9,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-26.npy,38,2013,9,26
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,20,2018,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-28.npy,32,2010,7,28
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,8,2016,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-18.npy,24,2010,7,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-25.npy,44,2013,8,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-14.npy,16,2018,7,14
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-18.npy,33,2012,8,18
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-07.npy,45,2020,7,7
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,32,2011,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-06-09.npy,45,2015,6,9
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-29.npy,20,2019,8,29
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-08-11.npy,37,2012,8,11
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-22.npy,36,2018,9,22
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-09-08.npy,36,2015,9,8
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-25.npy,46,2017,7,25
/mnt/disk1/env_data/S2S_0.125/nparr_reg_1/Step24h/2022-07-21.npy,19,2012,7,21
